model_name,url,metadata_field,findability,annot_missing,value_annot,value_pred,rouge,levenshtein,domain,provider,name
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Distribution access URL,1,False,https://doi.org/10.5281/zenodo.11440456,N/A,0.0,0.02564102564102566,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution access URL,2,False,https://doi.org/10.5281/zenodo.10851081,N/A,0.0,0.02564102564102566,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution access URL,2,False,https://doi.org/10.5281/zenodo.10851081,N/A,0.0,0.02564102564102566,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Distribution access URL,2,False,https://doi.org/10.5067/HLS/HLSS30.002,N/A,0.0,0.02631578947368418,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Distribution access URL,2,False,https://viewer.openearth.nl/wadden-viewer/download/geoserver?layers=100230540,N/A,0.0,0.012987012987012991,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Distribution access URL,2,False,https://doi.org/10.17026/dans-2bd-kskz,N/A,0.0,0.02631578947368418,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Distribution access URL,2,False,https://viewer.openearth.nl/wadden-viewer/download/geoserver?layers=93966870,N/A,0.0,0.013157894736842146,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,Distribution access URL,2,False,https://doi.org/10.5281/zenodo.8319440,N/A,0.0,0.02631578947368418,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Distribution byte size,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Distribution byte size,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Distribution byte size,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Distribution byte size,1,False,21.6 GB,N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution byte size,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution byte size,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Distribution byte size,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Distribution byte size,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Distribution byte size,0,True,N/A,N/A,1.0,1.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Distribution byte size,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,Distribution byte size,2,False,196.3 MB,N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Distribution format,2,False,COG,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Distribution format,2,False,COG,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Distribution format,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Distribution format,2,False,Camtrap DP format,N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution format,2,False,COG,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Distribution format,2,False,COG,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Distribution format,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Distribution format,2,False,vector,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Distribution format,2,False,"Currently, the files are only accessible in ArcGIS shapefiles. In may 2019 a conversion of MapInfo (mif/mid) will be added to the dataset.",N/A,0.07692307692307693,0.007246376811594235,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Distribution format,1,False,gml+xml ( 3.2.1 ),N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,Distribution format,2,False,.tif,N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Keywords,1,False,"landsat, ndvi, 30m",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Keywords,1,False,"species distribution model, tree species, landsat",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Keywords,2,False,"Human co-use, Wadden balance, Wadden provinces, Broad prosperity, Economy",N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Keywords,1,False,"ecology, camera trapping, dunes",N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Keywords,1,False,"landsat, blue, 30m",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Keywords,1,False,"landsat, green, 30m",N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Keywords,1,False,"landsat, nasa, satellite-imagery, sentinel, usgs",N/A,0.0,0.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Keywords,2,False,"Ecotope map, salt ecotope map, MWTL, intertidal zone, ecotopes, abiotic, morphology",N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Keywords,1,False,"forest reserve, monitoring, database, non-intervention dynamics",N/A,0.0,0.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Keywords,2,False,"Biotic, water bottom, TMAP, Trilateral Wadden sea, UNESCO world heritage, Nature value, Ecotopes",N/A,0.0,0.01041666666666663,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,Keywords,1,False,spatial downscaling; GLOBIO land use allocation model; land use projection; Socio-economic Pathway (SSP); Representative Concentration Pathways (RCP); scenarios,N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0. Creative Commons Attribution-ShareAlike 4.0 International License.,0.5555555555555556,0.15000000000000002,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,License,1,False,CC-BY-SA-4.0,"CC-BY-SA-4.0, Creative Commons Attribution-ShareAlike 4.0 International License.",0.5555555555555556,0.15000000000000002,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,License,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,License,1,False,Creative Commons Attribution 4.0 International,"Creative Commons Attribution 4.0 International, the license under which the dataset is distributed.",0.6,0.46464646464646464,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,License,1,False,CC-BY-SA-4.0,CC-BY-SA-4.0,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,License,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,License,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,License,1,False,DANS Licence,N/A,0.0,0.08333333333333337,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,License,0,True,N/A,N/A,1.0,1.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,License,1,False,Creative Commons Attribution 4.0 International,"Allows others to distribute, remix, tweak, and build upon a work, even commercially, as long as they credit the creator.",0.0,0.16666666666666663,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Metadata date,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Metadata date,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Metadata date,2,False,2025-04-11,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Metadata date,1,False,"June 11, 2024",N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Metadata date,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/green_glad.landsat.ard2.seasconv.m.yearly/collection.json,Metadata date,0,True,N/A,N/A,1.0,1.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly green band (EcoDataCube)
Qwen 2.5 Coder 32B,https://developers.google.com/earth-engine/datasets/catalog/NASA_HLS_HLSS30_v002,Metadata date,0,True,N/A,N/A,1.0,1.0,developers.google.com,Google Earth Engine,Harmonized Landsat Sentinel-2 (Google Earth Engine)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/L-mHomzGRuKAHGMkUPjY9g,Metadata date,2,False,2017-01-31,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2017 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://lifesciences.datastations.nl/dataset.xhtml?persistentId=doi:10.17026/dans-2bd-kskz,Metadata date,2,False,2019-04-11,N/A,0.0,0.0,lifesciences.datastations.nl,DANS Datastations,Dutch forest reserves database and network (DANS)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/api/records/A0h06_NlSEuNlium5OO3FA,Metadata date,2,False,2024-09-03,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Ecotopenkaart 2016 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/8319440,Metadata date,1,False,"September 6, 2023",N/A,0.0,0.0,zenodo.org,Zenodo,Downscaled LUH2 land use scenarios for Belgium (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/ndvi_glad.landsat.ard2.seasconv/collection.json?.language=en,Metadata language,2,False,English,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat bimonthly NDVI (EcoDataCube)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/veg_quercus.robur_anv.eml/collection.json?.language=en,Metadata language,2,False,English,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Actual probability distribution for Quercus robur (EcoDataCube)
Qwen 2.5 Coder 32B,https://datahuiswadden.openearth.nl/geonetwork/srv/eng/catalog.search#/metadata/0fe7e64b-50b3-4cee-b64a-02659fc2b6c7,Metadata language,1,False,Dutch,N/A,0.0,0.0,datahuiswadden.openearth.nl,Datahuis Wadden,Waddenbalans 2024 (Datahuis Wadden)
Qwen 2.5 Coder 32B,https://zenodo.org/records/11440456,Metadata language,2,False,English,N/A,0.0,0.0,zenodo.org,Zenodo,Waterleidingduinen camera trap P1-3 (Zenodo)
Qwen 2.5 Coder 32B,https://stac.ecodatacube.eu/blue_glad.landsat.ard2.seasconv.m.yearly/collection.json,Metadata language,2,False,English,N/A,0.0,0.0,ac.ecodatacube.eu,ac.ecodatacube.eu,Cloud-free reconstructed Landsat yearly blue band (EcoDataCube)
